UF;COD_UF;COD_MUNIC;MUNICIPIO;POPULACAO_ESTIMADA
RS;43;06304;David Canabarro;4400
RS;43;06320;Derrubadas;2793
RS;43;06353;Dezesseis de Novembro;2540
RS;43;06379;Dilermando de Aguiar;2856
RS;43;06403;Dois Irmãos;31804
RS;43;06429;Dois Irmãos das Missões;2132
RS;43;06452;Dois Lajeados;3156
RS;43;06502;Dom Feliciano;13280
RS;43;06551;Dom Pedro de Alcântara;2617
RS;43;06601;Dom Pedrito;38080
RS;43;06700;Dona Francisca;3133
RS;43;06734;Doutor Maurício Cardoso;4534
RS;43;06759;Doutor Ricardo;1924
RS;43;06767;Eldorado do Sul;41012
RS;43;06809;Encantado;23520
RS;43;06908;Encruzilhada do Sul;24275
RS;43;06924;Engenho Velho;1315
RS;43;06932;Entre-Ijuís;9367
RS;43;06957;Entre Rios do Sul;2727
RS;43;06973;Erebango;3122
RS;43;07005;Erechim;109609
RS;43;07054;Ernestina;3097
RS;43;07104;Herval;6302
RS;43;07203;Erval Grande;5027
RS;43;07302;Erval Seco;6892
RS;43;07401;Esmeralda;3264
RS;43;07450;Esperança do Sul;3293
RS;43;07500;Espumoso;15478
RS;43;07559;Estação;5685
RS;43;07609;Estância Velha;49499
RS;43;07708;Esteio;78144
RS;43;07807;Estrela;33263
RS;43;07815;Estrela Velha;3115
RS;43;07831;Eugênio de Castro;2683
RS;43;07864;Fagundes Varela;2620
RS;43;07906;Farroupilha;72552
RS;43;08003;Faxinal do Soturno;6846
RS;43;08052;Faxinalzinho;2572
RS;43;08078;Fazenda Vilanova;4405
RS;43;08102;Feliz;13994
RS;43;08201;Flores da Cunha;32015
RS;43;08250;Floriano Peixoto;1690
RS;43;08300;Fontoura Xavier;9710
RS;43;08409;Formigueiro;6527
RS;43;08433;Forquetinha;2441
RS;43;08458;Fortaleza dos Valos;4569
RS;43;08508;Frederico Westphalen;33726
RS;43;08607;Garibaldi;35563
RS;43;08656;Garruchos;2724
RS;43;08706;Gaurama;5779
RS;43;08805;General Câmara;7743
RS;43;08854;Gentil;1784
RS;43;08904;Getúlio Vargas;16955
RS;43;09001;Giruá;16273
RS;43;09050;Glorinha;7851
RS;43;09100;Gramado;41705
RS;43;09126;Gramado dos Loureiros;2047
RS;43;09159;Gramado Xavier;3350
RS;43;09209;Gravataí;275430
RS;43;09258;Guabiju;1441
RS;43;09308;Guaíba;95946
RS;43;09407;Guaporé;26168
RS;43;09506;Guarani das Missões;7547
RS;43;09555;Harmonia;5535
RS;43;09571;Herveiras;2604
RS;43;09605;Horizontina;19252
RS;43;09654;Hulha Negra;6102
RS;43;09704;Humaitá;4772
RS;43;09753;Ibarama;3787
RS;43;09803;Ibiaçá;4617
RS;43;09902;Ibiraiaras;6827
RS;43;09951;Ibirapuitã;3789
RS;43;10009;Ibirubá;22106
RS;43;10108;Igrejinha;34776
RS;43;10207;Ijuí;87848
RS;43;10306;Ilópolis;4245
RS;43;10330;Imbé;28027
RS;43;10363;Imigrante;3149
RS;43;10405;Independência;6557
RS;43;10413;Inhacorá;2047
RS;43;10439;Ipê;5490
RS;43;10462;Ipiranga do Sul;1748
RS;43;10504;Iraí;7619
RS;43;10538;Itaara;5712
RS;43;10553;Itacurubi;3038
RS;43;10579;Itapuca;1963
RS;43;10603;Itaqui;36811
RS;43;10652;Itati;2696
RS;43;10702;Itatiba do Sul;3240
RS;43;10751;Ivorá;1962
RS;43;10801;Ivoti;23566
RS;43;10850;Jaboticaba;3847
RS;43;10876;Jacuizinho;2066
RS;43;10900;Jacutinga;3398
RS;43;11007;Jaguarão;27396
RS;43;11106;Jaguari;10771
RS;43;11122;Jaquirana;3751
RS;43;11130;Jari;3412
RS;43;11155;Jóia;7294
RS;43;11205;Júlio de Castilhos;18545
RS;43;11239;Lagoa Bonita do Sul;2283
RS;43;11254;Lagoão;5421
RS;43;11270;Lagoa dos Três Cantos;1781
RS;43;11304;Lagoa Vermelha;28622
RS;43;11403;Lajeado;96879
RS;43;11429;Lajeado do Bugre;2661
RS;43;11502;Lavras do Sul;7290
RS;43;11601;Liberato Salzano;4845
RS;43;11627;Lindolfo Collor;6420
RS;43;11643;Linha Nova;1721
RS;43;11700;Machadinho;5867
RS;43;11718;Maçambará;4485
RS;43;11734;Mampituba;3203
RS;43;11759;Manoel Viana;6915
RS;43;11775;Maquiné;7593
RS;43;11791;Maratá;2521
RS;43;11809;Marau;46748
RS;43;11908;Marcelino Ramos;4382
RS;43;11981;Mariana Pimentel;4005
RS;43;12005;Mariano Moro;1884
RS;43;12054;Marques de Souza;4050
RS;43;12104;Mata;4782
RS;43;12138;Mato Castelhano;2611
RS;43;12153;Mato Leitão;5001
RS;43;12179;Mato Queimado;1833
RS;43;12203;Maximiliano de Almeida;4251
RS;43;12252;Minas do Leão;7661
RS;43;12302;Miraguaí;4501
RS;43;12351;Montauri;1530
RS;43;12377;Monte Alegre dos Campos;3251
RS;43;12385;Monte Belo do Sul;2608
RS;43;12401;Montenegro;66352
RS;43;12427;Mormaço;2815
RS;43;12443;Morrinhos do Sul;3133
RS;43;12450;Morro Redondo;6168
RS;43;12476;Morro Reuter;6167
RS;43;12500;Mostardas;12347
RS;43;12609;Muçum;4692
RS;43;12617;Muitos Capões;2937
RS;43;12625;Muliterno;1754
RS;43;12658;Não-Me-Toque;18335
RS;43;12674;Nicolau Vergueiro;1982
RS;43;12708;Nonoai;14074
RS;43;12757;Nova Alvorada;3229
RS;43;12807;Nova Araçá;5098
RS;43;12906;Nova Bassano;9867
RS;43;12955;Nova Boa Vista;2089
RS;43;13003;Nova Bréscia;3104
RS;43;13011;Nova Candelária;3138
RS;43;13037;Nova Esperança do Sul;4976
RS;43;13060;Nova Hartz;20558
RS;43;13086;Nova Pádua;2389
RS;43;13102;Nova Palma;5676
RS;43;13201;Nova Petrópolis;23934
RS;43;13300;Nova Prata;26637
RS;43;13334;Nova Ramada;2198
RS;43;13359;Nova Roma do Sul;3545
RS;43;13375;Nova Santa Rita;30189
RS;43;13391;Novo Cabrais;3633
RS;43;13409;Novo Hamburgo;235802
RS;43;13425;Novo Machado;3239
RS;43;13441;Novo Tiradentes;2187
RS;43;13466;Novo Xingu;1677
RS;43;13490;Novo Barreiro;4375
RS;43;13508;Osório;48999
RS;43;13607;Paim Filho;3685
RS;43;13656;Palmares do Sul;13189
RS;43;13706;Palmeira das Missões;34227
RS;43;13805;Palmitinho;8042
RS;43;13904;Panambi;45102
RS;43;13953;Pantano Grande;10443
RS;43;14001;Paraí;7362
RS;43;14027;Paraíso do Sul;6627
RS;43;14035;Pareci Novo;4441
RS;43;14050;Parobé;53569
RS;43;14068;Passa Sete;4024
RS;43;14076;Passo do Sobrado;6155
RS;43;14100;Passo Fundo;214811
RS;43;14134;Paulo Bento;2188
RS;43;14159;Paverama;8146
RS;43;14175;Pedras Altas;2099
RS;43;14209;Pedro Osório;7631
RS;43;14308;Pejuçara;3817
RS;43;14407;Pelotas;336150
RS;43;14423;Picada Café;5473
RS;43;14456;Pinhal;3039
RS;43;14464;Pinhal da Serra;2300
RS;43;14472;Pinhal Grande;3861
RS;43;14498;Pinheirinho do Vale;4638
RS;43;14506;Pinheiro Machado;11395
RS;43;14548;Pinto Bandeira;2785
RS;43;14555;Pirapó;2255
RS;43;14605;Piratini;17770
RS;43;14704;Planalto;10624
RS;43;14753;Poço das Antas;2224
RS;43;14779;Pontão;3345
RS;43;14787;Ponte Preta;1602
RS;43;14803;Portão;35273
RS;43;14902;Porto Alegre;1388794
RS;43;15008;Porto Lucena;4414
RS;43;15057;Porto Mauá;2173
RS;43;15073;Porto Vera Cruz;1582
RS;43;15107;Porto Xavier;10127
RS;43;15131;Pouso Novo;1771
RS;43;15149;Presidente Lucena;3166
RS;43;15156;Progresso;5423
RS;43;15172;Protásio Alves;2070
RS;43;15206;Putinga;3809
RS;43;15305;Quaraí;23995
RS;43;15313;Quatro Irmãos;1577
RS;43;15321;Quevedos;2553
RS;43;15354;Quinze de Novembro;4003
RS;43;15404;Redentora;9931
RS;43;15453;Relvado;1826
RS;43;15503;Restinga Sêca;15205
RS;43;15552;Rio dos Índios;2866
RS;43;15602;Rio Grande;198935
RS;43;15701;Rio Pardo;35641
RS;43;15750;Riozinho;4574
RS;43;15800;Roca Sales;10646
RS;43;15909;Rodeio Bonito;6831
RS;43;15958;Rolador;2330
RS;43;16006;Rolante;21752
RS;43;16105;Ronda Alta;9969
RS;43;16204;Rondinha;5078
RS;43;16303;Roque Gonzales;6693
RS;43;16402;Rosário do Sul;37674
RS;43;16428;Sagrada Família;2528
RS;43;16436;Saldanha Marinho;2619
RS;43;16451;Salto do Jacuí;10357
RS;43;16477;Salvador das Missões;2955
RS;43;16501;Salvador do Sul;7184
RS;43;16600;Sananduva;16770
RS;43;16709;Santa Bárbara do Sul;8269
RS;43;16733;Santa Cecília do Sul;1710
RS;43;16758;Santa Clara do Sul;7079
RS;43;16808;Santa Cruz do Sul;138270
RS;43;16907;Santa Maria;282395
RS;43;16956;Santa Maria do Herval;6486
RS;43;16972;Santa Margarida do Sul;2661
RS;43;17004;Santana da Boa Vista;7128
RS;43;17103;Sant'Ana do Livramento;87329
RS;43;17202;Santa Rosa;79488
RS;43;17251;Santa Tereza;1529
RS;43;17301;Santa Vitória do Palmar;31965
RS;43;17400;Santiago;50336
RS;43;17509;Santo Ângelo;79146
RS;43;17558;Santo Antônio do Palma;2134
RS;43;17608;Santo Antônio da Patrulha;44431
RS;43;17707;Santo Antônio das Missões;10485
RS;43;17756;Santo Antônio do Planalto;2138
RS;43;17806;Santo Augusto;14196
RS;43;17905;Santo Cristo;15667
RS;43;17954;Santo Expedito do Sul;2395
RS;43;18002;São Borja;61311
RS;43;18051;São Domingos do Sul;2806
RS;43;18101;São Francisco de Assis;17934
RS;43;18200;São Francisco de Paula;22388
RS;43;18309;São Gabriel;60090
RS;43;18408;São Jerônimo;21412
RS;43;18424;São João da Urtiga;4547
RS;43;18432;São João do Polêsine;2708
RS;43;18440;São Jorge;2976
RS;43;18457;São José das Missões;2399
RS;43;18465;São José do Herval;1931
RS;43;18481;São José do Hortêncio;4555
RS;43;18499;São José do Inhacorá;2466
RS;43;18507;São José do Norte;26248
RS;43;18606;São José do Ouro;6978
RS;43;18614;São José do Sul;2443
RS;43;18622;São José dos Ausentes;4295
RS;43;18705;São Leopoldo;225737
RS;43;18804;São Lourenço do Sul;43278
RS;43;18903;São Luiz Gonzaga;35865
RS;43;19000;São Marcos;21549
RS;43;19109;São Martinho;5587
RS;43;19125;São Martinho da Serra;2908
RS;43;19158;São Miguel das Missões;7193
RS;43;19208;São Nicolau;5243
RS;43;19307;São Paulo das Missões;5943
RS;43;19356;São Pedro da Serra;3618
RS;43;19364;São Pedro das Missões;1790
RS;43;19372;São Pedro do Butiá;3142
RS;43;19406;São Pedro do Sul;15863
RS;43;19505;São Sebastião do Caí;24898
RS;43;19604;São Sepé;21551
RS;43;19703;São Valentim;3320
RS;43;19711;São Valentim do Sul;2255
RS;43;19737;São Valério do Sul;2593
RS;43;19752;São Vendelino;2309
RS;43;19802;São Vicente do Sul;8257
RS;43;19901;Sapiranga;77935
RS;43;20008;Sapucaia do Sul;136572
RS;43;20107;Sarandi;23374
RS;43;20206;Seberi;12325
RS;43;20230;Sede Nova;2750
RS;43;20263;Segredo;6098
RS;43;20305;Selbach;5222
RS;43;20321;Senador Salgado Filho;2725
RS;43;20354;Sentinela do Sul;5424
RS;43;20404;Serafina Corrêa;17407
RS;43;20453;Sério;2089
RS;43;20503;Sertão;5630
RS;43;20552;Sertão Santana;5989
RS;43;20578;Sete de Setembro;1881
RS;43;20602;Severiano de Almeida;3463
RS;43;20651;Silveira Martins;2056
RS;43;20677;Sinimbu;8685
RS;43;20701;Sobradinho;14512
RS;43;20800;Soledade;30939
RS;43;20859;Tabaí;4569
RS;43;20909;Tapejara;25256
RS;43;21006;Tapera;10824
RS;43;21105;Tapes;14920
RS;43;21204;Taquara;54353
RS;43;21303;Taquari;25963
RS;43;21329;Taquaruçu do Sul;3192
RS;43;21352;Tavares;5319
RS;43;21402;Tenente Portela;14820
RS;43;21436;Terra de Areia;10575
RS;43;21451;Teutônia;34023
RS;43;21469;Tio Hugo;3358
RS;43;21477;Tiradentes do Sul;5188
RS;43;21493;Toropi;2594
RS;43;21501;Torres;43344
RS;43;21600;Tramandaí;56430
RS;43;21626;Travesseiro;2192
RS;43;21634;Três Arroios;2636
RS;43;21667;Três Cachoeiras;11224
RS;43;21709;Três Coroas;24428
RS;43;21808;Três de Maio;25466
RS;43;21832;Três Forquilhas;2813
RS;43;21857;Três Palmeiras;4829
RS;43;21907;Três Passos;26304
RS;43;21956;Trindade do Sul;7785
RS;43;22004;Triunfo;28435
RS;43;22103;Tucunduva;5646
RS;43;22152;Tunas;3732
RS;43;22186;Tupanci do Sul;1396
RS;43;22202;Tupanciretã;20324
RS;43;22251;Tupandi;5172
RS;43;22301;Tuparendi;8535
RS;43;22327;Turuçu;3488
RS;43;22343;Ubiretama;2025
RS;43;22350;União da Serra;1183
RS;43;22376;Unistalda;2047
RS;43;22400;Uruguaiana;120819
RS;43;22509;Vacaria;66146
RS;43;22525;Vale Verde;3213
RS;43;22533;Vale do Sol;10069
RS;43;22541;Vale Real;6223
RS;43;22558;Vanini;2047
RS;43;22608;Venâncio Aires;70842
RS;43;22707;Vera Cruz;27670
RS;43;22806;Veranópolis;24554
RS;43;22855;Vespasiano Corrêa;1851
RS;43;22905;Viadutos;4847
RS;43;23002;Viamão;231996
RS;43;23101;Vicente Dutra;4741
RS;43;23200;Victor Graeff;2829
RS;43;23309;Vila Flores;3741
RS;43;23358;Vila Lângaro;2121
RS;43;23408;Vila Maria;4515
RS;43;23457;Vila Nova do Sul;3932
RS;43;23507;Vista Alegre;2710
RS;43;23606;Vista Alegre do Prata;1624
RS;43;23705;Vista Gaúcha;2843
RS;43;23754;Vitória das Missões;3316
RS;43;23770;Westfália;3223
RS;43;23804;Xangri-lá;16949
MS;50;00203;Água Clara;17901
MS;50;00252;Alcinópolis;4649
MS;50;00609;Amambai;41751
MS;50;00708;Anastácio;24781
MS;50;00807;Anaurilândia;7688
MS;50;00856;Angélica;11308
MS;50;00906;Antônio João;9717
MS;50;01003;Aparecida do Taboado;29826
MS;50;01102;Aquidauana;48689
MS;50;01243;Aral Moreira;11125
MS;50;01508;Bandeirantes;8342
MS;50;01904;Bataguassu;24222
MS;50;02001;Batayporã;10947
MS;50;02100;Bela Vista;21881
MS;50;02159;Bodoquena;8887
MS;50;02209;Bonito;25034
MS;50;02308;Brasilândia;11833
MS;50;02407;Caarapó;32748
MS;50;02605;Camapuã;13928
MS;50;02704;Campo Grande;962883
MS;50;02803;Caracol;5096
MS;50;02902;Cassilândia;21565
MS;50;02951;Chapadão do Sul;34606
MS;50;03108;Corguinho;4892
MS;50;03157;Coronel Sapucaia;14685
MS;50;03207;Corumbá;98751
MS;50;03256;Costa Rica;28740
MS;50;03306;Coxim;33440
MS;50;03454;Deodápolis;14317
MS;50;03488;Dois Irmãos do Buriti;11521
MS;50;03504;Douradina;5768
MS;50;03702;Dourados;264017
MS;50;03751;Eldorado;11622
MS;50;03801;Fátima do Sul;21504
MS;50;03900;Figueirão;3751
MS;50;04007;Glória de Dourados;10817
MS;50;04106;Guia Lopes da Laguna;10116
MS;50;04304;Iguatemi;13960
MS;50;04403;Inocência;8764
MS;50;04502;Itaporã;25263
MS;50;04601;Itaquiraí;20060
MS;50;04700;Ivinhema;30001
MS;50;04809;Japorã;8441
MS;50;04908;Jaraguari;7480
MS;50;05004;Jardim;24504
MS;50;05103;Jateí;3596
MS;50;05152;Juti;7067
MS;50;05202;Ladário;22425
MS;50;05251;Laguna Carapã;7037
MS;50;05400;Maracaju;48073
MS;50;05608;Miranda;26512
MS;50;05681;Mundo Novo;20087
MS;50;05707;Naviraí;53014
MS;50;05806;Nioaque;13354
MS;50;06002;Nova Alvorada do Sul;23409
MS;50;06200;Nova Andradina;50848
MS;50;06259;Novo Horizonte do Sul;4801
MS;50;06275;Paraíso das Águas;5842
MS;50;06309;Paranaíba;42638
MS;50;06358;Paranhos;13368
MS;50;06408;Pedro Gomes;6910
MS;50;06606;Ponta Porã;98598
MS;50;06903;Porto Murtinho;12721
MS;50;07109;Ribas do Rio Pardo;24152
MS;50;07208;Rio Brilhante;40419
MS;50;07307;Rio Negro;4921
MS;50;07406;Rio Verde de Mato Grosso;20454
MS;50;07505;Rochedo;5451
MS;50;07554;Santa Rita do Pardo;7165
MS;50;07695;São Gabriel do Oeste;32207
MS;50;07703;Sete Quedas;11322
MS;50;07802;Selvíria;8716
MS;50;07901;Sidrolândia;49735
MS;50;07935;Sonora;14813
MS;50;07950;Tacuru;11205
MS;50;07976;Taquarussu;3740
MS;50;08008;Terenos;18182
MS;50;08305;Três Lagoas;143523
MS;50;08404;Vicentina;6505
MT;51;00102;Acorizal;4948
MT;51;00201;Água Boa;32099
MT;51;00250;Alta Floresta;62158
MT;51;00300;Alto Araguaia;17751
MT;51;00359;Alto Boa Vista;5920
MT;51;00409;Alto Garças;13956
MT;51;00508;Alto Paraguai;7525
MT;51;00607;Alto Taquari;11877
MT;51;00805;Apiacás;8693
MT;51;01001;Araguaiana;4005
MT;51;01209;Araguainha;997
MT;51;01258;Araputanga;14805
MT;51;01308;Arenápolis;10769
MT;51;01407;Aripuanã;26558
MT;51;01605;Barão de Melgaço;7137
MT;51;01704;Barra do Bugres;29406
MT;51;01803;Barra do Garças;73878
MT;51;01837;Boa Esperança do Norte;5877
MT;51;01852;Bom Jesus do Araguaia;7912
MT;51;01902;Brasnorte;17645
MT;51;02504;Cáceres;91767
MT;51;02603;Campinápolis;15808
MT;51;02637;Campo Novo do Parecis;51722
MT;51;02678;Campo Verde;49053
MT;51;02686;Campos de Júlio;9946
MT;51;02694;Canabrava do Norte;4451
MT;51;02702;Canarana;28324
MT;51;02793;Carlinda;10260
MT;51;02850;Castanheira;7392
MT;51;03007;Chapada dos Guimarães;19458
MT;51;03056;Cláudia;9301
MT;51;03106;Cocalinho;6495
MT;51;03205;Colíder;32054
MT;51;03254;Colniza;26026
MT;51;03304;Comodoro;18469
MT;51;03353;Confresa;38460
MT;51;03361;Conquista D'Oeste;3908
MT;51;03379;Cotriguaçu;10030
MT;51;03403;Cuiabá;691875
MT;51;03437;Curvelândia;4970
MT;51;03452;Denise;6675
MT;51;03502;Diamantino;22623
MT;51;03601;Dom Aquino;7890
MT;51;03700;Feliz Natal;10523
MT;51;03809;Figueirópolis D'Oeste;3056
MT;51;03858;Gaúcha do Norte;9397
MT;51;03908;General Carneiro;6319
MT;51;03957;Glória D'Oeste;2878
MT;51;04104;Guarantã do Norte;31209
MT;51;04203;Guiratinga;10252
MT;51;04500;Indiavaí;2172
MT;51;04526;Ipiranga do Norte;8658
MT;51;04542;Itanhangá;8257
MT;51;04559;Itaúba;5201
MT;51;04609;Itiquira;12587
MT;51;04807;Jaciara;29803
MT;51;04906;Jangada;7413
MT;51;05002;Jauru;7881
MT;51;05101;Juara;36089
MT;51;05150;Juína;48396
MT;51;05176;Juruena;10057
MT;51;05200;Juscimeira;11622
MT;51;05234;Lambari D'Oeste;4662
MT;51;05259;Lucas do Rio Verde;95792
MT;51;05309;Luciara;2616
MT;51;05507;Vila Bela da Santíssima Trindade;17592
MT;51;05580;Marcelândia;11355
MT;51;05606;Matupá;21959
MT;51;05622;Mirassol d'Oeste;27637
MT;51;05903;Nobres;15796
MT;51;06000;Nortelândia;5890
MT;51;06109;Nossa Senhora do Livramento;11658
MT;51;06158;Nova Bandeirantes;14340
MT;51;06174;Nova Nazaré;4575
MT;51;06182;Nova Lacerda;7072
MT;51;06190;Nova Santa Helena;4502
MT;51;06208;Nova Brasilândia;3791
MT;51;06216;Nova Canaã do Norte;11734
MT;51;06224;Nova Mutum;63455
MT;51;06232;Nova Olímpia;16204
MT;51;06240;Nova Ubiratã;9760
MT;51;06257;Nova Xavantina;25915
MT;51;06265;Novo Mundo;6368
MT;51;06273;Novo Horizonte do Norte;3267
MT;51;06281;Novo São Joaquim;7239
MT;51;06299;Paranaíta;12079
MT;51;06307;Paranatinga;28870
MT;51;06315;Novo Santo Antônio;2041
MT;51;06372;Pedra Preta;18946
MT;51;06422;Peixoto de Azevedo;33754
MT;51;06455;Planalto da Serra;3328
MT;51;06505;Poconé;31203
MT;51;06653;Pontal do Araguaia;7441
MT;51;06703;Ponte Branca;2098
MT;51;06752;Pontes e Lacerda;55762
MT;51;06778;Porto Alegre do Norte;12649
MT;51;06802;Porto dos Gaúchos;5705
MT;51;06828;Porto Esperidião;10088
MT;51;06851;Porto Estrela;3141
MT;51;07008;Poxoréu;25103
MT;51;07040;Primavera do Leste;96006
MT;51;07065;Querência;31100
MT;51;07107;São José dos Quatro Marcos;17721
MT;51;07156;Reserva do Cabaçal;2020
MT;51;07180;Ribeirão Cascalheira;10541
MT;51;07198;Ribeirãozinho;2733
MT;51;07206;Rio Branco;4440
MT;51;07248;Santa Carmem;5795
MT;51;07263;Santo Afonso;2416
MT;51;07297;São José do Povo;2716
MT;51;07305;São José do Rio Claro;14455
MT;51;07354;São José do Xingu;6234
MT;51;07404;São Pedro da Cipa;4250
MT;51;07578;Rondolândia;3518
MT;51;07602;Rondonópolis;263708
MT;51;07701;Rosário Oeste;15041
MT;51;07743;Santa Cruz do Xingu;2904
MT;51;07750;Salto do Céu;3657
MT;51;07768;Santa Rita do Trivelato;3536
MT;51;07776;Santa Terezinha;7737
MT;51;07792;Santo Antônio do Leste;4244
MT;51;07800;Santo Antônio de Leverger;16839
MT;51;07859;São Félix do Araguaia;14604
MT;51;07875;Sapezal;32514
MT;51;07883;Serra Nova Dourada;1941
MT;51;07909;Sinop;223780
MT;51;07925;Sorriso;124665
MT;51;07941;Tabaporã;9895
MT;51;07958;Tangará da Serra;114603
MT;51;08006;Tapurah;15638
MT;51;08055;Terra Nova do Norte;10591
MT;51;08105;Tesouro;2935
MT;51;08204;Torixoréu;4238
MT;51;08303;União do Sul;3904
MT;51;08352;Vale de São Domingos;2892
MT;51;08402;Várzea Grande;318922
MT;51;08501;Vera;10758
MT;51;08600;Vila Rica;19686
MT;51;08808;Nova Guarita;4546
MT;51;08857;Nova Marilândia;3731
MT;51;08907;Nova Maringá;5705
MT;51;08956;Nova Monte Verde;8470
GO;52;00050;Abadia de Goiás;22052
GO;52;00100;Abadiânia;17738
GO;52;00134;Acreúna;22079
GO;52;00159;Adelândia;2282
GO;52;00175;Água Fria de Goiás;4979
GO;52;00209;Água Limpa;1843
GO;52;00258;Águas Lindas de Goiás;245352
GO;52;00308;Alexânia;28244
GO;52;00506;Aloândia;1977
GO;52;00555;Alto Horizonte;6487
GO;52;00605;Alto Paraíso de Goiás;11182
GO;52;00803;Alvorada do Norte;8619
GO;52;00829;Amaralina;3267
GO;52;00852;Americano do Brasil;5260
GO;52;00902;Amorinópolis;2906
GO;52;01108;Anápolis;420300
GO;52;01207;Anhanguera;913
GO;52;01306;Anicuns;18306
GO;52;01405;Aparecida de Goiânia;556021
GO;52;01454;Aparecida do Rio Doce;3045
GO;52;01504;Aporé;4488
GO;52;01603;Araçu;3840
GO;52;01702;Aragarças;18601
GO;52;01801;Aragoiânia;12806
GO;52;02155;Araguapaz;7152
GO;52;02353;Arenópolis;2904
GO;52;02502;Aruanã;8570
GO;52;02601;Aurilândia;3237
GO;52;02809;Avelinópolis;2993
GO;52;03104;Baliza;3306
GO;52;03203;Barro Alto;10853
GO;52;03302;Bela Vista de Goiás;37305
GO;52;03401;Bom Jardim de Goiás;7775
GO;52;03500;Bom Jesus de Goiás;24925
GO;52;03559;Bonfinópolis;11025
GO;52;03575;Bonópolis;3289
GO;52;03609;Brazabrantes;4201
GO;52;03807;Britânia;5798
GO;52;03906;Buriti Alegre;10930
GO;52;03939;Buriti de Goiás;2800
GO;52;03962;Buritinópolis;3140
GO;52;04003;Cabeceiras;7689
GO;52;04102;Cachoeira Alta;11854
GO;52;04201;Cachoeira de Goiás;1417
GO;52;04250;Cachoeira Dourada;7762
GO;52;04300;Caçu;14034
GO;52;04409;Caiapônia;16628
GO;52;04508;Caldas Novas;106820
GO;52;04557;Caldazinha;4819
GO;52;04607;Campestre de Goiás;3879
GO;52;04656;Campinaçu;3760
GO;52;04706;Campinorte;12983
GO;52;04805;Campo Alegre de Goiás;7807
GO;52;04854;Campo Limpo de Goiás;8579
GO;52;04904;Campos Belos;18227
GO;52;04953;Campos Verdes;3822
GO;52;05000;Carmo do Rio Verde;9988
GO;52;05059;Castelândia;2871
GO;52;05109;Catalão;122760
GO;52;05208;Caturaí;5352
GO;52;05307;Cavalcante;9730
GO;52;05406;Ceres;22570
GO;52;05455;Cezarina;8301
GO;52;05471;Chapadão do Céu;14321
GO;52;05497;Cidade Ocidental;101570
GO;52;05513;Cocalzinho de Goiás;27196
GO;52;05521;Colinas do Sul;4188
GO;52;05703;Córrego do Ouro;2441
GO;52;05802;Corumbá de Goiás;10724
GO;52;05901;Corumbaíba;9484
GO;52;06206;Cristalina;66827
GO;52;06305;Cristianópolis;3670
GO;52;06404;Crixás;17532
GO;52;06503;Cromínia;3999
GO;52;06602;Cumari;2951
GO;52;06701;Damianópolis;3917
GO;52;06800;Damolândia;2753
GO;52;06909;Davinópolis;1889
GO;52;07105;Diorama;1991
GO;52;07253;Doverlândia;6823
GO;52;07352;Edealina;4104
GO;52;07402;Edéia;11982
GO;52;07501;Estrela do Norte;3214
GO;52;07535;Faina;7167
GO;52;07600;Fazenda Nova;5842
GO;52;07808;Firminópolis;10274
GO;52;07907;Flores de Goiás;14273
GO;52;08004;Formosa;121559
GO;52;08103;Formoso;4662
GO;52;08152;Gameleira de Goiás;3563
GO;52;08301;Divinópolis de Goiás;4405
GO;52;08400;Goianápolis;14758
GO;52;08509;Goiandira;4962
GO;52;08608;Goianésia;78009
GO;52;08707;Goiânia;1503256
GO;52;08806;Goianira;81495
GO;52;08905;Goiás;24172
GO;52;09101;Goiatuba;36984
GO;52;09150;Gouvelândia;4313
GO;52;09200;Guapó;20985
GO;52;09291;Guaraíta;2170
GO;52;09408;Guarani de Goiás;4091
GO;52;09457;Guarinos;2154
GO;52;09606;Heitoraí;3342
GO;52;09705;Hidrolândia;30587
GO;52;09804;Hidrolina;3477
GO;52;09903;Iaciara;10289
GO;52;09937;Inaciolândia;6076
GO;52;09952;Indiara;17985
GO;52;10000;Inhumas;53884
GO;52;10109;Ipameri;26223
GO;52;10158;Ipiranga de Goiás;2968
GO;52;10208;Iporá;37283
GO;52;10307;Israelândia;2515
GO;52;10406;Itaberaí;47603
GO;52;10562;Itaguari;5120
GO;52;10604;Itaguaru;4837
GO;52;10802;Itajá;4276
GO;52;10901;Itapaci;21891
GO;52;11008;Itapirapuã;8133
GO;52;11206;Itapuranga;26553
GO;52;11305;Itarumã;6124
GO;52;11404;Itauçu;7636
GO;52;11503;Itumbiara;113322
GO;52;11602;Ivolândia;2731
GO;52;11701;Jandaia;6365
GO;52;11800;Jaraguá;46633
GO;52;11909;Jataí;111634
GO;52;12006;Jaupaci;2939
GO;52;12055;Jesúpolis;2112
GO;52;12105;Joviânia;7247
GO;52;12204;Jussara;19926
GO;52;12253;Lagoa Santa;1435
GO;52;12303;Leopoldo de Bulhões;9123
GO;52;12501;Luziânia;221262
GO;52;12600;Mairipotaba;2631
GO;52;12709;Mambaí;8493
GO;52;12808;Mara Rosa;10806
GO;52;12907;Marzagão;2942
GO;52;12956;Matrinchã;4004
GO;52;13004;Maurilândia;10145
GO;52;13053;Mimoso de Goiás;2626
GO;52;13087;Minaçu;26616
GO;52;13103;Mineiros;74999
GO;52;13400;Moiporá;1687
GO;52;13509;Monte Alegre de Goiás;6534
